1758,6599
1759,-1
1760,6872
1761,-1
1762,-1
1763,6873
1764,6874
1765,6875
1766,-1
1767,-1
1768,6876
1769,6877
1770,6878
1771,-1
1772,-1
1773,6879
1774,6880
1775,6881
1776,-1
1777,-1
1778,6882
1779,6883
1780,6884
1781,-1
1782,-1
1783,6885
1784,6886
1785,6887
1786,-1
1787,-1
1788,6888
1789,6889
1790,6890
1791,-1
1792,7301
1793,-1
1794,-1
1795,7302
1796,7303
1797,7304
1798,-1
1799,-1
1800,7305
1801,7306
1802,7307
1803,-1
1804,-1
1805,7308
1806,7309
1807,7310
1808,-1
1809,-1
1810,7311
1811,7312
1812,7313
1813,-1
1814,-1
1815,7314
1816,7315
1817,7316
1818,-1
1819,-1
1820,7317
1821,7318
1822,7319
1823,-1
1824,7589
1825,-1
1826,-1
1827,7590
1828,7591
1829,7592
1830,-1
1831,-1
1832,7593
1833,7594
1834,7595
1835,-1
1836,-1
1837,7596
1838,7597
1839,7598
1840,-1
1841,-1
1842,7599
1843,7600
1844,7601
1845,-1
1846,-1
1847,7602
1848,7603
1849,7604
1850,-1
1851,-1
1852,7605
1853,7606
1854,7607
1855,-1
1856,8021
1857,-1
1858,-1
1859,8022
1860,8023
1861,8024
1862,-1
1863,-1
1864,8025
1865,8026
1866,8027
1867,-1
1868,-1
1869,8028
1870,8029
1871,8030
1872,-1
1873,-1
1874,8031
1875,8032
1876,8033
1877,-1
1878,-1
1879,8034
1880,8035
